weibo_time,weibo_like,anon_id,weibo_text_clean
2025/2/23,8,user250,你听说过慢脚文化吗真的太可怕了😱😱东云彰人小升初天天在直播擦边赚钱求打赏为了买松饼吃有时候没擦够还要去站街，甚至姐姐会把自己赚的钱拿走？！东云慎英看到以后说饼儿你为什么要这个样子，东云彰人边哭边说生在你们原生家庭真的太可悲了中式教育你赢了
2025/2/23,0,user251,文化拾光: 正确引导青少年，远离畸形文化！
2025/2/23,32,user252,在短视频刷到慢脚文化就生气，又是一群本身没能力典中式父母自我陶醉的狂欢哈。到底什么时候才能知道问题从来不出在孩子不出在手机不出在互联网不出在平台而完全只是你们教育方式有问题呢？你不管怎样举报动画片，怎样管制孩子玩手机，怎样规避掉一切
2025/2/23,0,user253,建议整治一下 慢脚文化
2025/2/23,0,user251,什么叫慢脚文化？为什么很多未成年小孩在拍擦边视频？深思。 - 今日头条网页链接
2025/2/23,150,user255,得是多失智才会拿“你担厕所黑稿多”当令箭一提慢脚b站大团建又不爱听了粉圈恨跟路人恨比起来是九牛一毛啊
2025/2/23,5,user256,抖音刷到【慢脚文化】，太恐怖了。这个世界怎么了，未成年学生怎么变成这样了呢？红领巾抹胸，试卷裙子，奖状抹胸，擦边直播，直播展示家里人的内衣内裤......我感觉这就是低俗文化，很恶心。
2025/2/23,8,user257,"太敏感➕共情能力强，无数次和m探讨过这个话题到底是奖励还是惩罚。每次晚上走高速，看见那些大车我都会跟姐姐感叹他们真的很不容易，很多都是成宿成宿地奔波，刚才在路上看见一个拉钢卷的大货车，因为在网上看到过很多说这种是十分危险的，姐姐和我说如果车突然急刹，刹不住的话那么重的钢卷是可能 展开,太敏感➕共情能力强，无数次和m探讨过这个话题到底是奖励还是惩罚。每次晚上走高速，看见那些大车我都会跟姐姐感叹他们真的很不容易，很多都是成宿成宿地奔波，刚才在路上看见一个拉钢卷的大货车，因为在网上看到过很多说这种是十分危险的，姐姐和我说如果车突然急刹，刹不住的话那么重的钢卷是可能直接碾压驾驶室的，每次一路上我都泪眼婆娑，为大车司机们祈祷平安无数次，如果不是为了生活，谁愿意如此劳累呢，那么大那么重的车和那小小的驾驶室形成鲜明对比，那一车车都是他们对更好的向往。记得很久很久很久之前，有天突发奇想看看快手，就下载了一个，看到一个（接父亲身体健康）视频的评论里一个十几岁的小女孩说“我爸爸也是大车司机，非常辛苦，希望他每一次都平安。”直到现在每每想起我还是会流眼泪，在那个“慢脚文化”、在这个浮躁虚伪的世界里，我很感动这个小女孩在自尊心最强的十几岁没有觉得他爸爸是大车司机而感到自卑，我也为她和她爸爸祈祷平平安安，日子一定会越来越好的。 收起"
2025/2/23,,user258,"狠狠点了 一年一年的续慢脚 不知道现在慢脚多招黑吗 而且本来粉丝群体年龄就比较小 被慢脚文化影响了付得起这个责任吗,其实是忍了很久，三专卖完了我就一口气说说。三专应该是你时代峰峻近一年来最重要、最赚钱的项目，竟然连拍几套卡这种小事都没有事先策划好吗？临到要出售了，来不及了，就用小年夜外务的两套妆造来拍？简直是工作能力低下到令人发指，全公司上下敷衍至极。字母平台有多衰败，数据有多差全网都知道， 展开,其实是忍了很久，三专卖完了我就一口气说说。三专应该是你时代峰峻近一年来最重要、最赚钱的项目，竟然连拍几套卡这种小事都没有事先策划好吗？临到要出售了，来不及了，就用小年夜外务的两套妆造来拍？简直是工作能力低下到令人发指，全公司上下敷衍至极。字母平台有多衰败，数据有多差全网都知道，无数博主都放弃了字母站的更新。你时代峰峻倒好，让时代少年团签约，直播还收费。这公司🧠到底怎么长的啊？怎么师弟们人人都能发🫘🎵，就时代少年团不行？我看你们真的嫌时代少年团粉丝太多了，工作人员里是不是有对家派来的卧底啊？这个直播更是拉了一坨大的。赚粉丝的💰买了套更大的新公司，结果硬件跟不上。收音不清楚，画质模糊，流程混乱，你司工作人员真的太好当了。回顾二专卖完后，大别墅没了、演唱会固定团队被换给公司其他人、团体合作少、资源被不断的被分出去、不停的去参加被吸血的家族活动…说实话是很累的一年，维q、愤怒、生气。所以💰收到了，销售额又创新高了，公司对时代少年团有规划吗？公司对团体有规划吗？我们粉丝有盼头吗？时代峰峻，我觉得你确实应该对时代少年团及全体粉丝有个交代。 收起"
2025/2/24,1,user259,以前身边的人都在玩黄色收音机，主播也是被劝了很多次，但是实在玩不下去，可能是因为他们太潮了主播太low了完全跟不上他们的思路，现在这种有一个新的代名词，叫慢脚文化。。。
2025/2/24,0,user260,可以是17岁27岁，但不能是7岁擦边 跳舞 慢脚文化 离谱 大数据推荐给有需要的人
2025/2/24,0,user261,这是什么慢脚文化，回你该呆的地方好吗
2025/2/24,1,user262,慢脚文化真害人 以打架为荣 不以为耻反以为荣 还自以为很帅 慢脚还允许这样的人一直发视频开直播真的危害太大了这种还评了个优质主播 不知道哪看出来的帅小眼睛还把磨皮美白开到死都那么丑 阿拉斯加看海湾的微博视频
2025/2/24,5503,user263,被“慢脚文化”毁掉的孩子，到底该怎么拯救？
2025/2/24,5,user264,看了看慢脚文化 没有人发现不对吗 现在男的女化 女的幼化 幼的黑化
2025/2/24,0,user265,为什么在哔哩哔哩还能看到“祝你小升初顺利”的弹幕，我不是离开慢脚了吗
2025/2/24,0,user266,我已经屏蔽无数次慢脚文化了 能不能别再给我推了
2025/2/24,0,user267,"有时候真的庆幸自己生早了，还没有被网络上的不健康信息荼毒太深。就拿我弟举例，他初中生学习成绩一塌糊涂，网络热梗倒是知道的一清二楚。而且被营销号影响的根本没有自己的思想和思维能力，说风就是雨，最重要的是拿着别人的观点来看待世界，说的冠冕堂皇，认为那就是正确的……救命啊，嚼 展开,有时候真的庆幸自己生早了，还没有被网络上的不健康信息荼毒太深。就拿我弟举例，他初中生学习成绩一塌糊涂，网络热梗倒是知道的一清二楚。而且被营销号影响的根本没有自己的思想和思维能力，说风就是雨，最重要的是拿着别人的观点来看待世界，说的冠冕堂皇，认为那就是正确的……救命啊，嚼别人吃过的馒头，过二手人生，真无语了。能不能大脑里有点真正的知识，怎么这么蠢啊………………………… 收起"
2025/2/24,,user268,"某手就是慢脚文化聚集地,悄摸说一句，快橘我都惹不起"
2025/2/25,2,user269,抖人抨击慢脚文化也挺好笑的
2025/2/25,0,user270,我发表了头条文章:《别让“慢脚文化”侵蚀未成年人身心健康》 别让“慢脚文化”侵蚀未成年人身心健康
2025/2/25,1,user271,"【警惕""反网丑""旗号下的儿童剥削】 某些博主竟让孩子穿着暴露，表情狰狞，行为怪诞的表演，编造的剧情更是雷人毁三观，""批判低俗文化""的遮羞布已盖不住赤裸的流量生意。此类乱象本质是双重消费：既消费公众对网络乱象的愤怒情绪，更消费孩子未被法律充分保护的肖像权益。 展开,【警惕""反网丑""旗号下的儿童剥削】 某些博主竟让孩子穿着暴露，表情狰狞，行为怪诞的表演，编造的剧情更是雷人毁三观，""批判低俗文化""的遮羞布已盖不住赤裸的流量生意。此类乱象本质是双重消费：既消费公众对网络乱象的愤怒情绪，更消费孩子未被法律充分保护的肖像权益。表面高举""批判慢脚文化""的大旗，实则通过刻意利用孩子制造视觉冲突。相关平台和部门不能坐视不管，要对刻意制造违和感，""反差""内容的账号加强管控；监管部门需完善""账号封禁+监护人追责""的双向惩戒机制，斩断伸向童年的黑手，不能失守的文明底线。燃新闻的微博视频 收起"
2025/2/25,4,user272,无意点开，感觉误入什么慢脚QQ群🙏🙏多看一眼这群gg还是mm就要来我空间踩踩了
2025/2/25,48,user273,全世界只有一家吹慢脚符合艺人和粉丝调性慢脚女王
2025/2/25,0,user274,我靠 我做过最叛逆的事情就是离家出走去我姥姥家住剃短发 打耳洞 我感觉我爸妈应该很庆幸第二胎是个弟弟 慢脚文化好可怕
2025/2/25,0,user275,有被那个什么鬼慢脚文化吓死…………这对吗？
2025/2/25,2,user276,在抖音刷到慢脚文化去下了快手一探究竟 点进去看后发现再多看一秒都会心梗 什么时候能封杀快手这个平台
2025/2/26,1,user277,刷到一个说慢脚文化的……荷人我只能说猎奇具像化了……
2025/2/26,2,user278,慢脚文化真是发自内心厌恶随着年龄的增长对一些网络流行语也觉得很讨厌
2025/2/26,0,user279,昨天打开快手刷了会儿视频，真是一代人有一代人的慢脚文化
2025/2/26,0,user280,⚠️慢脚文化❌
2025/2/26,0,user281,这两天刷到的慢脚文化简直刷新我的三观现在这未成年都是这么疯狂吗吓人
2025/2/26,0,user282,慢脚文化好恶心，头一次知道这种什么三观啊
2025/2/26,0,user283,这什么慢脚文化 真的世风日下
2025/2/26,5,user284,慢脚上全是进啥团队的咋这么赚💰 一群精神小妹演点剧本口袋就满满当当到底都是谁在刷啊我靠
2025/2/26,0,user285,看了那些被慢脚文化影响很深的小朋友的视频欧米茄 我真是老了 少和不三不四的人接触的想法也出现在我的脑子里
2025/2/26,1,user286,今晚想看看慢脚文化，特地去下载，发现自己早年的账号密码忘记了，经过不懈努力破解帐号终于异常了
2025/2/27,0,user287,"注册了一个慢脚，想体验一把抽象文化，什么07年小孕妇vlogo，内衣肩带当小皮筋，眼球里面写字啥的，我都把自己定位成一个15岁马上要考上职高的恋爱脑女生了，数据都快被我喂出来了结果我手贱忍不住搜索了KSG子阳和久酷完辣MD功亏一篑啊我的慢脚又变正常了 展开,注册了一个慢脚，想体验一把抽象文化，什么07年小孕妇vlogo，内衣肩带当小皮筋，眼球里面写字啥的，我都把自己定位成一个15岁马上要考上职高的恋爱脑女生了，数据都快被我喂出来了结果我手贱忍不住搜索了KSG子阳和久酷完辣MD功亏一篑啊我的慢脚又变正常了 收起"
2025/2/27,0,user288,"网络真的害人不浅，昨晚跟小组的姐姐在讨论的时候，她在寒假做家教的学生，才初中，同桌就怀孕退学了，她还说她们班好多人都跟对象碰了。我的妈呀，这太恐怖了，只能说赶紧打击慢脚文化吧。我弟也是，小小年纪就开快手号，打游戏发作品跟网上的人称兄道弟，他才四年级天天嘴里没一点好话，不是烂 展开,网络真的害人不浅，昨晚跟小组的姐姐在讨论的时候，她在寒假做家教的学生，才初中，同桌就怀孕退学了，她还说她们班好多人都跟对象碰了。我的妈呀，这太恐怖了，只能说赶紧打击慢脚文化吧。我弟也是，小小年纪就开快手号，打游戏发作品跟网上的人称兄道弟，他才四年级天天嘴里没一点好话，不是烂梗就是烂梗，小孩子都不知道是什么意思，就跟风一直玩梗。 收起"
2025/2/27,8,user289,窝🌿真的别再阉割我国文化输出了，依托着现代化流行化的东西好好搞输出也好少点文化挪用。拍点剧天天这那的，长剧这不让拍那不让播的有啥用，慢脚文化侵蚀青少年还不如看看以前的穿越剧……与其这不让拍那不让播的不如放开些好好拍剧，都不如强行要求电视剧啥的植入一些中国传统文化元素
2025/2/27,5481,user290,"被慢脚文化吓鼠，未成年在眼球里刻字、把地果当零食（地果=别人嚼过吐地上的槟榔）、闺蜜两人交往一个男生同时怀孕了被当作潮流、改花刀举牌（割腕举id合影）、七岁小孩浓妆艳抹录视频配文案“再也不是五岁的那个我了”，07年二胎宝妈对象78年的、还有清冷佛子……我寻思当年最非主流的时候也就剪个水 展开,被慢脚文化吓鼠，未成年在眼球里刻字、把地果当零食（地果=别人嚼过吐地上的槟榔）、闺蜜两人交往一个男生同时怀孕了被当作潮流、改花刀举牌（割腕举id合影）、七岁小孩浓妆艳抹录视频配文案“再也不是五岁的那个我了”，07年二胎宝妈对象78年的、还有清冷佛子……我寻思当年最非主流的时候也就剪个水母头穿个手绘板鞋顶天了，慢脚小孩真玩得花（贬义），谁来管管……谁来管管……… 收起"
2025/2/27,1,user291,慢脚文化的集大成者。
2025/2/27,70,user292,剧情演绎无不良引导，希望大家理性观看，树立正确价值观。 内容真实得让人惊叹，化妆效果离谱又有趣，10后的创意真是独特。 时间煮雨我煮段子的微博视频
2025/2/27,0,user293,慢脚文化吓鼠人，好畸形
2025/2/27,184,user294,妈呀现在慢脚文化真的好恐怖，专门针对中小学一样，刚刚学到的一个名词是「吃地果」什么是地果呢，就是别人吃过之后吐在地上的槟榔……会有人去捡起来吃……然后把这种行为称为「吃地果」……
2025/2/28,0,user295,三观受到了十级地震我今个才知道什么叫满慢脚文化真是恶心🤮现在的孩子都是怎么了，以前非主流都让我觉得不可思议，现在………
2025/2/28,0,user296,我刷到过切片，妈呀我都惊呆了什么污言秽语都说，就这都不封禁，那些小孩“学习”的慢脚文化不就是被影响的，希望dy平台重视青少年的发展
2025/2/28,0,user297,谁来举报一下这个app，无法无天了，审都不审一下，企业管理层有大问题
2025/2/28,0,user298,"慢脚文化，就是M国在上个世纪50年代对整个东亚叫”东亚去雄计划”的一部分。让男人越来越不像男人，男人女化，男人虚化，女人幼态化，(追求A4腰，纸片化，筷子腿才是美，少女感，营养不良，这样生孩子都难)。把幼童成人化，早熟，催熟。目前大家可以发现，日本收入最高的是牛郎，和女孩子做的”爸爸活 展开,慢脚文化，就是M国在上个世纪50年代对整个东亚叫”东亚去雄计划”的一部分。让男人越来越不像男人，男人女化，男人虚化，女人幼态化，(追求A4腰，纸片化，筷子腿才是美，少女感，营养不良，这样生孩子都难)。把幼童成人化，早熟，催熟。目前大家可以发现，日本收入最高的是牛郎，和女孩子做的”爸爸活”，韩国 现在最顶层的经济支柱之一-爱豆经济，切掉了生物物种延续，生育爆掉了！泰国，很多家庭让孩子做人妖，年轻人都干这些了，这个名族还有救吗？9080后有 古惑仔文化，非主流文化，杀马特文化，古惑仔文化就是估计你去滥性滥交， 施暴，大家都不务正业。杀马特文化就是标新立异，融入不了社会 。非主流文化就是鼓励你孤立，孤僻，把自己定义成精神疾病，抑郁，精分，人格分裂。我们发现4孩子这样，不要去责怪孩子，要理解，慢慢的去推动我们中国古文化，历史，我们自己的动漫，中国文化的博大精深，传统文化的魅力！ 收起"
2025/2/28,8,user299,刷到过几次关于10后慢脚文化的内容，也没点进去看，在想这是什么文化，为什么要叫慢脚。刚刚，忽然反应过来，原来它是个反义梗……
2025/2/28,,user300,"慢脚文化太可怕了 现在的小孩非的离谱,不是你们是真的敢拿纸打湿写字放眼白里啊…."
2025/2/28,0,user301,刚才小表弟问我知不知道什么叫慢脚文化他说他太恶心了，幸亏他没被污染
2025/2/28,0,user302,慢脚文化太可怕了。。。
2025/3/1,74,user303,小橘子的真实写照：手机是5T的，奶茶是靠蹭的，约架是要等到周末的，大本营是要去慢脚的，错别字是常有的哈哈哈哈哈 下次去线下记得喊解解不要光送暖宝宝，一张图拍四遍，让解解也点点奶茶！
2025/3/1,1,user304,“慢脚文化”正在悄然侵蚀中国，孩子深受其害，很多家长却不知情 网页链接
2025/3/1,5481,user290,"被慢脚文化吓鼠，未成年在眼球里刻字、把地果当零食（地果=别人嚼过吐地上的槟榔）、闺蜜两人交往一个男生同时怀孕了被当作潮流、改花刀举牌（割腕举id合影）、七岁小孩浓妆艳抹录视频配文案“再也不是五岁的那个我了”，07年二胎宝妈对象78年的、还有清冷佛子……我寻思当年最非主流的时候也就剪个水 展开,被慢脚文化吓鼠，未成年在眼球里刻字、把地果当零食（地果=别人嚼过吐地上的槟榔）、闺蜜两人交往一个男生同时怀孕了被当作潮流、改花刀举牌（割腕举id合影）、七岁小孩浓妆艳抹录视频配文案“再也不是五岁的那个我了”，07年二胎宝妈对象78年的、还有清冷佛子……我寻思当年最非主流的时候也就剪个水母头穿个手绘板鞋顶天了，慢脚小孩真玩得花（贬义），谁来管管……谁来管管……… 收起"
2025/3/1,0,user305,日常空耳：1.孩子收拾书包，说：“带上跳绳。”我：带上翘臀？2.我给孩子讲慢脚上的不良小学生文化，“不可以捡别人吃剩的槟榔。”娃疑惑皱眉：什么是鼻囊？
2025/3/1,7,user306,现在慢脚文化，十五岁主播就二胎妈了。短视频平台审核那么严，违禁词那么多，偏偏这个就没事。有关部门一个都不管，是想表示什么呢？
2025/3/1,7,user307,内心跪着的人永远站不起来抖音的环境真的震惊到我了，到底是怎么容忍发展成这样的？到底是怎么能做到面对快手的时候，说出抖音环境好，快手有慢脚文化的？
2025/3/1,7,user308,和紫啧一起滑雪体验慢脚文化～🙈
2025/3/1,0,user309,在B站看到了一條視頻“什麼是‘慢腳文化’”，給我搞驚呆了，現在網絡上都這樣了嗎，而且年輕人都這麽早熟？“十四歲懷孕”“紅領巾當抹胸”“試卷當……”這是荼毒孩子啊
2025/3/1,0,user310,看完狗狗的语言更想儿子了。慢脚文化真可怕我直接注销账号
2025/3/2,0,user311,这周末终于回去了！还是很粘我的小外甥模仿慢脚文化经典动作的学生，笑的我要发财了很好看的日落🌄又是幸福的一个周末啊
2025/3/2,2,user312,看着像慢脚文化的收益产物，🚮
2025/3/2,0,user313,“慢脚文化”最可怕的事情还是发生了从吃人转变为吃“未成年人”
2025/3/2,2,user314,刷到过几次她直播的录屏 说话行为都特别低俗 互联网还不加强管理 那就真是慢脚文化大传播了
2025/3/2,76,user315,03月29日看到8粉那个写道歉信的学生，咋说呢，和她家撕，一直有种悬空感，一种三次元层次的不对等感非常的直接。就是控评时你就能感受到，他们小散粉在外一直挂在嘴边的词儿，让我脑子里投射出的是“慢脚文化”的忠实受众的人物画像。事实也确实如此🚬
2025/3/2,0,user316,当今社会孩子正在潜移默化的被慢脚文化侵蚀
2025/3/2,0,user317,刚刚知道慢脚文化这么个词，好颠啊
2025/3/2,0,user318,被慢脚文化吓鼠了
2025/3/2,0,user319,我下了一下快手，想看看慢脚文化是不是真的现在我只求一双没看过快手的眼睛
2025/3/2,3,user320,我一直感觉她挺慢脚文化的其实
2025/3/2,0,user321,刷dy刷到说现在的小孩流行慢脚文化吃地果下一个视频又在说大学对大学生服从性测试别再欺负我们00后了好吗，大学了我们都成人了，三观可以说杠杠正啊，能不能着重管一下小学生初中生啊，现在的小孩还是小孩吗，毒瘤一样的存在，什么都逮着一个羊毛薅啊
2025/3/2,,user322,"…慢脚文化是个啥啊？,感觉现在的小学生被手机害了"
2025/3/2,3,user323,"但我觉得，书上找一堆真的小朋友来拍揭露慢脚文化并呼吁抵制的视频的，也挺一言难尽。毕竟那些抵制往往只是成年人一两个穿靴戴帽的情节，但孩子们的还原——无论是对行为还是偏执暴躁精神状态的呈现都是细致入微、活灵活现的。而以现在监护人、教育者的用心与水平，扮演这些角色对于小演员到底是一种预 展开,但我觉得，书上找一堆真的小朋友来拍揭露慢脚文化并呼吁抵制的视频的，也挺一言难尽。毕竟那些抵制往往只是成年人一两个穿靴戴帽的情节，但孩子们的还原——无论是对行为还是偏执暴躁精神状态的呈现都是细致入微、活灵活现的。而以现在监护人、教育者的用心与水平，扮演这些角色对于小演员到底是一种预防警示还是另一种精神污染，讲真，我态度很悲观…… 收起"
2025/3/2,1,user324,说得真不赖，性早熟的威力我们已经面试到了吧？慢脚文化的侵害可不是玩笑！所以相应的性教育应该尽早推广实施！
2025/3/2,0,user325,快手怎么还不倒闭，刚才刷到慢脚文化忍不住好奇登进去看了一下，全是小孩跳擦边舞的
2025/3/2,4,user326,这个痘印全是批判慢脚文化的想干嘛…有本事去整改慢脚啊
2025/3/2,128,user327,"你知道最近在短视频平台兴起的“慢脚文化”吗？“眼球刻字”“姨妈🩸拌饭”“梅du妆容”“早孕辍学”这些慢脚文化的不良风气，蔓延在某些短视频平台上。“慢脚文化”是2014年在短视频兴起，以未成年人为主体，来表现低俗，擦边，猎奇的一种畸形亚文化。这种畸形亚文化在快手上尤为猖獗，误导青 展开,你知道最近在短视频平台兴起的“慢脚文化”吗？“眼球刻字”“姨妈🩸拌饭”“梅du妆容”“早孕辍学”这些慢脚文化的不良风气，蔓延在某些短视频平台上。“慢脚文化”是2014年在短视频兴起，以未成年人为主体，来表现低俗，擦边，猎奇的一种畸形亚文化。这种畸形亚文化在快手上尤为猖獗，误导青少年，传播畸形扭曲的价值观，我们都需要以此警惕，坚决抵制！🙏 收起"
2025/3/2,24,user328,我有好长一个时间没有玩慢脚了 03月29日玩了一阵子 刷到几个yxh发张元英 结果你猜怎么的 居然已经25年了 评论区 还有人咬死张元英是山东人 好家伙澄清是不看的 一口一个山东人帮棒子偷文化 实际那几个老中人想偷张元英
2025/3/3,0,user329,同意！不要避性不谈啊！一定要越小干预越好慢脚文化怎么冒出来的，好好反思一下
2025/3/3,1,user330,慢脚文化能不能赶紧封完
2025/3/3,1,user331,在抖音刷到有人吐槽慢脚文化，一开始我：尊重平台自由吧，，，看完我：密码09年二胎小孕妇这几个词是可以放在一起的吗？
2025/3/3,0,user332,"我这个人平常是非常讨厌别人跟我玩一些网络热梗，尤其是那种奶龙还有贝利亚的那种，我真的非常非常讨厌，我觉得我讨厌的原因，一大重要的原因是因为现在有很多小孩子一零后甚至更小的孩子，他们已经接触到了这种满大街，我经过小学门口的时候，好多贝利亚，学奶龙跳舞的那种人是特别特别多的，我也很庆 展开,我这个人平常是非常讨厌别人跟我玩一些网络热梗，尤其是那种奶龙还有贝利亚的那种，我真的非常非常讨厌，我觉得我讨厌的原因，一大重要的原因是因为现在有很多小孩子一零后甚至更小的孩子，他们已经接触到了这种满大街，我经过小学门口的时候，好多贝利亚，学奶龙跳舞的那种人是特别特别多的，我也很庆幸自己是一个零零后，也算是这个时代的一个清流，当时满屏的公益广告在少儿频道，而且有很多三观非常正的动画片层出不穷，虽然之后上了初中开始快手和抖音，但是因为自己的心理受到过这种公益短篇的干预，也会自动地去屏蔽那些很不好的视频，就是自动的觉得那些社会人就是让我觉得印象非常不好，我一定不能变成这样的人，我还记得当时有一个公益短篇是family，主要就是说的是爸爸妈妈老了之后，子女要学会给他们遮风挡雨，但是我现在看少儿频道基本上没有这种公益广告，可以说是销售类的广告播个十几分钟都不建议条公益广告我可以说往后的学生时代真的是非常艰难的，包括现在很流行的慢脚文化，孩子们把试卷裹到自己的胸上去拍短视频，感觉并没有多大的干预，而只是一味地捂嘴，所以只要现在有人给我发那种奶龙啊，或者是一些各种各样的舞蹈，尤其是奶龙的我真的是生理性的厌，反而生理性的厌恶，我真的是会想把这个人删掉的感觉，包括我现在在抖音看一些人跟那些小孩对着跳的就是这种奶龙的，让我真的感觉很恶心啊，并没有觉得好笑 收起"
2025/3/3,18,user333,慢脚文化，这么乱了都不管吗？？？
2025/3/3,21,user334,偶滴神啊，我一直以为慢脚文化是说快手里有点精神小伙小妹那种意思，没想到已经在青少年中发展成这样了🙉🙉🙉我还是第一次听说什么地果🙉🙉🙉 季节限定sally的微博视频
2025/3/3,10,user335,第一次知道什么东西是慢脚文化，着实被吓到！艺校老师在收上来的学生手机里看到1⃣️女生们用试卷遮挡隐私部位拍照2⃣️一起组群结伴去外面吃别人吃剩下的槟榔渣…这位老师强烈建议家长不要给孩子买手机！ 西门町吃在宁波的微博视频
2025/3/3,0,user336,慢脚文化的流行，正在荼毒我们的下一代
2025/3/3,7,user337,那些在慢脚文化底下评论自己有多单纯的oo后大学生你们也是一群病得不轻的智障巨婴
2025/3/3,0,user338,必须的，慢脚文化实在是毒害了很多人
2025/3/3,390,user340,当代网络现状让人深思，10后的代入感很强，网络与现实的界限越来越模糊。 
2025/3/3,0,user341,真实的感受到了慢脚文化...
2025/3/3,,user342,慢脚文化最该diss的人//:飞天金鹰白玉兰你们等着//:萌得好超过呀//:怎么像安利视频//:一看就是没做唐筛//:我演戏
2025/3/3,0,user343,你们慢脚文化不要太吓人……
2025/3/4,0,user344,从反内卷到低俗极端，日韩国家的“慢脚文化”有多可怕？我国被渗透了吗？
2025/3/4,4,user345,第一次了解到慢脚文化去快手详细看了看好奇什么时候变成了这样让人没有看下去的欲望担忧未来的孩子会遭到什么样的价值入侵
2025/3/4,2,user346,"“慢脚文化”正在荼毒未成年人！刷到一个视频说慢脚文化，我还一脸问号什么是慢脚，原来是快手，几百年没玩了，下载回来看了一下，都是些什么玩意，这么猖狂吗？未成年擦边，⭐️暗示，⭐️诱导，底下的评论几乎清一色都是未成年，游走于法律边缘的视频比比皆是，就这样居然没被平台监管居然这个平台这 展开,“慢脚文化”正在荼毒未成年人！刷到一个视频说慢脚文化，我还一脸问号什么是慢脚，原来是快手，几百年没玩了，下载回来看了一下，都是些什么玩意，这么猖狂吗？未成年擦边，⭐️暗示，⭐️诱导，底下的评论几乎清一色都是未成年，游走于法律边缘的视频比比皆是，就这样居然没被平台监管居然这个平台这个软件还没被下架？？？青少年正处在三观形成阶段，类似视频的传播会给他们带来多大的影响难以想象。我真的被震惊到了，太恐怖了。希望能引起相关部门和相关媒体对该平台未成年行为乱象的重视，不要让他们成为成年人谋利的傀儡，更不要让这种不良价值观在下一代形成。 收起"
2025/3/4,818,user347,慢脚文化真的够了，当代网络现状让人感叹。美妆潮流不断，内容过于真实，简直离谱。表妹的反应更是让人忍俊不禁。 
2025/3/4,0,user348,"低俗网红多封点现在这个世界太速成 太迷幻 家长 小孩看到的都是这些网红不读书 有很多钱赚还有那个什么慢脚文化 真是看多了脑子都不好了 都觉得读书无用 都想躺平 说好听点躺平 说难听点消极逃避 自我找借口 就跟我有时候无力解决孩子情绪骂孩子一样2字 无能 展开,低俗网红多封点现在这个世界太速成 太迷幻 家长 小孩看到的都是这些网红不读书 有很多钱赚还有那个什么慢脚文化 真是看多了脑子都不好了 都觉得读书无用 都想躺平 说好听点躺平 说难听点消极逃避 自我找借口 就跟我有时候无力解决孩子情绪骂孩子一样2字 无能 收起"
2025/3/4,1,user349,不儿 痘印谁教你这么更新的 把转发键设置那么隐蔽 发日常键那么老大 才发现自己2.24莫名其妙把一个奇奇怪怪的宣扬慢脚文化的视频设成了我的日常
2025/3/4,10,user350,这么荼毒青少年的app都不严打 天天清朗清的什么？？？
2025/3/4,,user351,"昨天我才知道，“慢脚”两个字对应“快手”两个字。看了几眼这种文化介绍。。。这平台不杀留着过年吗？,你知道最近在短视频平台兴起的“慢脚文化”吗？“眼球刻字”“姨妈🩸拌饭”“梅du妆容”“早孕辍学”这些慢脚文化的不良风气，蔓延在某些短视频平台上。“慢脚文化”是2014年在短视频兴起，以未成年人为主体，来表现低俗，擦边，猎奇的一种畸形亚文化。这种畸形亚文化在快手上尤为猖獗，误导青 展开,你知道最近在短视频平台兴起的“慢脚文化”吗？“眼球刻字”“姨妈🩸拌饭”“梅du妆容”“早孕辍学”这些慢脚文化的不良风气，蔓延在某些短视频平台上。“慢脚文化”是2014年在短视频兴起，以未成年人为主体，来表现低俗，擦边，猎奇的一种畸形亚文化。这种畸形亚文化在快手上尤为猖獗，误导青少年，传播畸形扭曲的价值观，我们都需要以此警惕，坚决抵制！🙏 收起"
2025/3/4,0,user352,带小孩拍慢脚文化短剧的咋想的呢 自己扮演小孩的角色不行吗
2025/3/4,9,user353,"03月29日来说一下虎离磕点，虽然虎离很多cg，但是没人剪，因为从不专注自家👌其实就是玩老虎的小学生多一天到晚在慢脚抖音平台贴脸拿着几张同人图在信离评论区ky，当然，峡谷没有通天术，只有一物降一物，老虎小学生都这么多了，虎离姐的战斗力也还是弱得很适应每个赛 展开, 03月29日来说一下虎离磕点，虽然虎离很多cg，但是没人剪，因为从不专注自家👌其实就是玩老虎的小学生多一天到晚在慢脚抖音平台贴脸拿着几张同人图在信离评论区ky，当然，峡谷没有通天术，只有一物降一物，老虎小学生都这么多了，虎离姐的战斗力也还是弱得很适应每个赛季版本，一方小贴脸ky，一方负责在各大信离评论区要饭简直是无解阵容😱其实咱们信离马上结婚了，没错确实，而且我相信婚礼酒席上各位还是会来讨饭的 收起"
