submit_time,duration,source,source_detail,age_group,gender,daily_usage,know_manjiao,know_channel,watch_content,content_type,attitude,notice_teen,teen_age,teen_usage,teen_share,teen_prefer,teen_imitate_general,teen_mood,teen_escape,teen_social_less,teen_online_interact,teen_manjiao_exp,teen_imitate,guardian_restrict,impact_judge,regulation_suff,support_regulation,algo_exposure,impact_text,suggest_text,duration_sec,know_channel_A,know_channel_B,know_channel_C,know_channel_D,content_type_A,content_type_B,content_type_C,content_type_D,teen_prefer_A,teen_prefer_B,teen_prefer_C,teen_prefer_D,teen_prefer_E,age_group_code,gender_code,daily_usage_code,know_manjiao_code,watch_content_code,attitude_code,notice_teen_code,teen_usage_code,teen_share_code,teen_imitate_general_code,teen_mood_code,teen_escape_code,teen_social_less_code,teen_online_interact_code,teen_manjiao_exp_code,teen_imitate_code,guardian_restrict_code,impact_judge_code,regulation_suff_code,support_regulation_code,algo_exposure_code,teen_mood_score,teen_escape_score,teen_social_less_score,teen_online_interact_score,teen_manjiao_exp_score,teen_imitate_score,teen_imitate_general_score,risk_score,imitate_increment
2025/3/12 20:47:27,572秒,微信,,D. 18岁以上  ,B. 女,D. 4小时以上,B. 了解一些,A. 快手等短视频平台,B. 偶尔观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）,E. 非常反感,A. 是,10岁以下,D. 3小时以上,D. 从不,A. 搞笑类,C. 很少模仿,C. 不确定,B. 否,B. 否,B. 否,B. 否,D. 从不模仿,B. 否,B. 消极影响更多,C. 不够,A. 非常支持,C. 不确定,影响健康成长,减少快手抖音负能量视频,572,1,0,0,0,0,1,0,0,1,0,0,0,0,D,B,D,B,B,E,A,D,D,C,C,B,B,B,B,D,B,B,C,A,C,0.5,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0
2025/3/12 21:00:37,102秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,D. 完全不了解,C. 新闻报道,C. 从未观看,A. 慢节奏生活（如手工、园艺等）,D. 不太喜欢,B. 否,,,,,,,,,,,,,C. 既有积极也有消极影响,D. 完全不够,D. 无所谓,C. 不确定,(空),(空),102,0,0,1,0,1,0,0,0,0,0,0,0,0,D,B,A,D,C,D,B,,,,,,,,,,,C,D,D,C,,,,,,,,0.0,0
2025/3/12 21:00:56,169秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,D. 完全不了解,A. 快手等短视频平台,C. 从未观看,C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,D. 不太喜欢,A. 是,15-18岁,B. 1-2小时,C. 很少,D. 生活类,D. 从不模仿,C. 不确定,C. 不确定,A. 是,A. 是,C. 不确定,B. 偶尔模仿,A. 是,B. 消极影响更多,C. 不够,A. 非常支持,A. 是,(空),(空),169,1,0,0,0,0,0,1,0,0,0,0,1,0,D,B,A,D,C,D,A,B,C,D,C,C,A,A,C,B,A,B,C,A,A,0.5,0.5,1.0,1.0,0.5,0.6666666666666666,0.0,4.166666666666667,1
2025/3/12 21:01:44,151秒,微信,,D. 18岁以上  ,B. 女,B. 1-2小时,C. 听说过但不了解,A. 快手等短视频平台,B. 偶尔观看,A. 慢节奏生活（如手工、园艺等）,C. 中立,A. 是,10-13岁,A. 少于1小时,B. 偶尔,A. 搞笑类,B. 偶尔模仿,C. 不确定,C. 不确定,C. 不确定,C. 不确定,C. 不确定,B. 偶尔模仿,C. 不确定,B. 消极影响更多,C. 不够,B. 比较支持,C. 不确定,影响学习,限制年龄观看,151,1,0,0,0,1,0,0,0,1,0,0,0,0,D,B,B,C,B,C,A,A,B,B,C,C,C,C,C,B,C,B,C,B,C,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,3.1666666666666665,0
2025/3/12 21:14:49,147秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,D. 完全不了解,B. 朋友或同学,C. 从未观看,A. 慢节奏生活（如手工、园艺等）,C. 中立,B. 否,,,,,,,,,,,,,C. 既有积极也有消极影响,C. 不够,B. 比较支持,C. 不确定,可以会学坏,多宣传正能量视频,147,0,1,0,0,1,0,0,0,0,0,0,0,0,D,B,A,D,C,C,B,,,,,,,,,,,C,C,B,C,,,,,,,,0.0,0
2025/3/12 21:17:19,88秒,微信,,D. 18岁以上  ,B. 女,B. 1-2小时,D. 完全不了解,D. 其他（请注明）,C. 从未观看,D.其他,C. 中立,B. 否,,,,,,,,,,,,,B. 否,B. 比较足够,D. 无所谓,B. 否,不知道,没建设,88,0,0,0,1,0,0,0,1,0,0,0,0,0,D,B,B,D,C,C,B,,,,,,,,,,,B,B,D,B,,,,,,,,0.0,0
2025/3/12 21:24:02,62秒,微信,,D. 18岁以上  ,B. 女,C. 2-4小时,C. 听说过但不了解,D. 其他（请注明）,B. 偶尔观看,A. 慢节奏生活（如手工、园艺等）,C. 中立,A. 是,13-15岁,B. 1-2小时,A. 经常,C. 正能量类,B. 偶尔模仿,A. 是（如易怒、焦虑、抑郁）,A. 是,A. 是,B. 否,C. 不确定,C. 很少模仿,B. 否,C. 既有积极也有消极影响,B. 比较足够,B. 比较支持,B. 否,无,无,62,0,0,0,1,1,0,0,0,0,0,1,0,0,D,B,C,C,B,C,A,B,A,B,A,A,A,B,C,C,B,C,B,B,B,,1.0,1.0,0.0,0.5,0.3333333333333333,0.6666666666666666,2.8333333333333335,0
2025/3/12 21:24:47,297秒,微信,,A. 12岁以下  ,A. 男,A. 少于1小时,D. 完全不了解,D. 其他（请注明）,C. 从未观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）,E. 非常反感,A. 是,10-13岁,B. 1-2小时,C. 很少,C. 正能量类,D. 从不模仿,B. 否,C. 不确定,B. 否,C. 不确定,B. 否,D. 从不模仿,B. 否,C. 既有积极也有消极影响,B. 比较足够,A. 非常支持,B. 否,𣎴文明,(空),297,0,0,0,1,0,1,0,0,0,0,1,0,0,A,A,A,D,C,E,A,B,C,D,B,C,B,C,B,D,B,C,B,A,B,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0
2025/3/12 21:26:57,117秒,微信,,D. 18岁以上  ,B. 女,C. 2-4小时,B. 了解一些,A. 快手等短视频平台,A. 经常观看,D.其他,C. 中立,B. 否,,,,,,,,,,,,,A. 积极影响更多,B. 比较足够,B. 比较支持,B. 否,(空),(空),117,1,0,0,0,0,0,0,1,0,0,0,0,0,D,B,C,B,A,C,B,,,,,,,,,,,A,B,B,B,,,,,,,,0.0,0
2025/3/12 21:27:02,165秒,微信,,D. 18岁以上  ,B. 女,B. 1-2小时,A. 非常了解,A. 快手等短视频平台┋B. 朋友或同学,A. 经常观看,A. 慢节奏生活（如手工、园艺等）,C. 中立,A. 是,15-18岁,B. 1-2小时,B. 偶尔,C. 正能量类,B. 偶尔模仿,A. 是（如易怒、焦虑、抑郁）,A. 是,A. 是,A. 是,B. 否,A. 经常模仿,A. 是,C. 既有积极也有消极影响,B. 比较足够,B. 比较支持,A. 是,坏习惯增加了,出一个青少年版本，加强平台视频管理,165,1,1,0,0,1,0,0,0,0,0,1,0,0,D,B,B,A,A,C,A,B,B,B,A,A,A,A,B,A,A,C,B,B,A,,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,4.0,1
2025/3/12 21:28:14,240秒,微信,,D. 18岁以上  ,A. 男,D. 4小时以上,C. 听说过但不了解,A. 快手等短视频平台,B. 偶尔观看,A. 慢节奏生活（如手工、园艺等）,C. 中立,A. 是,15-18岁,B. 1-2小时,D. 从不,B. 低俗类,C. 很少模仿,C. 不确定,A. 是,A. 是,C. 不确定,C. 不确定,C. 很少模仿,B. 否,C. 既有积极也有消极影响,C. 不够,D. 无所谓,A. 是,这种文化鼓励“逃避主义”，使许多青少年对学业、工作和社会责任失去兴趣，他们更倾向于追求即时满足，而不愿意为未来做长远规划，认为不努力、不奋斗也能获得关注和利益，导致人生目标和方向不明确。,平台多加管理,240,1,0,0,0,1,0,0,0,0,1,0,0,0,D,A,D,C,B,C,A,B,D,C,C,A,A,C,C,C,B,C,C,D,A,0.5,1.0,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,3.8333333333333335,0
2025/3/12 21:33:04,269秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,D. 完全不了解,B. 朋友或同学┋C. 新闻报道,B. 偶尔观看,A. 慢节奏生活（如手工、园艺等）┋B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）,D. 不太喜欢,A. 是,10-13岁,B. 1-2小时,B. 偶尔,C. 正能量类,C. 很少模仿,B. 否,B. 否,B. 否,B. 否,B. 否,C. 很少模仿,B. 否,B. 消极影响更多,C. 不够,D. 无所谓,B. 否,不清楚,没有,269,0,1,1,0,1,1,0,0,0,0,1,0,0,D,B,A,D,B,D,A,B,B,C,B,B,B,B,B,C,B,B,C,D,B,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
2025/3/12 21:37:11,148秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,D. 完全不了解,A. 快手等短视频平台┋B. 朋友或同学,C. 从未观看,A. 慢节奏生活（如手工、园艺等）┋B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）,B. 比较喜欢,A. 是,13-15岁,B. 1-2小时,B. 偶尔,A. 搞笑类,B. 偶尔模仿,B. 否,C. 不确定,A. 是,C. 不确定,C. 不确定,D. 从不模仿,C. 不确定,C. 既有积极也有消极影响,C. 不够,A. 非常支持,A. 是,(空),(空),148,1,1,0,0,1,1,0,0,1,0,0,0,0,D,B,A,D,C,B,A,B,B,B,B,C,A,C,C,D,C,C,C,A,A,0.0,0.5,1.0,0.5,0.5,0.0,0.6666666666666666,2.5,0
2025/3/12 21:38:50,91秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,D. 完全不了解,C. 新闻报道,C. 从未观看,A. 慢节奏生活（如手工、园艺等）,C. 中立,A. 是,15-18岁,B. 1-2小时,B. 偶尔,A. 搞笑类,C. 很少模仿,B. 否,B. 否,B. 否,B. 否,B. 否,B. 偶尔模仿,B. 否,C. 既有积极也有消极影响,C. 不够,B. 比较支持,B. 否,(空),(空),91,0,0,1,0,1,0,0,0,1,0,0,0,0,D,B,A,D,C,C,A,B,B,C,B,B,B,B,B,B,B,C,C,B,B,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1
2025/3/12 21:39:17,98秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,D. 完全不了解,B. 朋友或同学,C. 从未观看,A. 慢节奏生活（如手工、园艺等）,C. 中立,B. 否,,,,,,,,,,,,,C. 既有积极也有消极影响,C. 不够,B. 比较支持,A. 是,(空),(空),98,0,1,0,0,1,0,0,0,0,0,0,0,0,D,B,A,D,C,C,B,,,,,,,,,,,C,C,B,A,,,,,,,,0.0,0
2025/3/12 21:40:24,77秒,微信,,D. 18岁以上  ,A. 男,A. 少于1小时,D. 完全不了解,D. 其他（请注明）〖不了解〗,C. 从未观看,D.其他〖没看过〗,E. 非常反感,B. 否,,,,,,,,,,,,,B. 消极影响更多,D. 完全不够,A. 非常支持,A. 是,(空),(空),77,0,0,0,1,0,0,0,1,0,0,0,0,0,D,A,A,D,C,E,B,,,,,,,,,,,B,D,A,A,,,,,,,,0.0,0
2025/3/12 21:41:47,191秒,微信,,A. 12岁以下  ,B. 女,A. 少于1小时,B. 了解一些,A. 快手等短视频平台┋B. 朋友或同学,B. 偶尔观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）,E. 非常反感,B. 否,,,,,,,,,,,,,C. 既有积极也有消极影响,D. 完全不够,C. 不支持,B. 否,(空),(空),191,1,1,0,0,0,1,0,0,0,0,0,0,0,A,B,A,B,B,E,B,,,,,,,,,,,C,D,C,B,,,,,,,,0.0,0
2025/3/12 21:41:52,182秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,B. 了解一些,C. 新闻报道,B. 偶尔观看,A. 慢节奏生活（如手工、园艺等）,C. 中立,A. 是,13-15岁,A. 少于1小时,C. 很少,A. 搞笑类,B. 偶尔模仿,A. 是（如易怒、焦虑、抑郁）,B. 否,B. 否,A. 是,C. 不确定,B. 偶尔模仿,A. 是,C. 既有积极也有消极影响,C. 不够,A. 非常支持,A. 是,沉迷其中,无脑低俗视频不能上传,182,0,0,1,0,1,0,0,0,1,0,0,0,0,D,B,A,B,B,C,A,A,C,B,A,B,B,A,C,B,A,C,C,A,A,,0.0,0.0,1.0,0.5,0.6666666666666666,0.6666666666666666,2.1666666666666665,0
2025/3/12 21:42:41,109秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,D. 完全不了解,C. 新闻报道,C. 从未观看,D.其他〖没看过〗,E. 非常反感,B. 否,,,,,,,,,,,,,B. 消极影响更多,D. 完全不够,A. 非常支持,C. 不确定,心理健康的影响,无,109,0,0,1,0,0,0,0,1,0,0,0,0,0,D,B,A,D,C,E,B,,,,,,,,,,,B,D,A,C,,,,,,,,0.0,0
2025/3/12 21:43:46,213秒,微信,,D. 18岁以上  ,B. 女,C. 2-4小时,D. 完全不了解,D. 其他（请注明）,C. 从未观看,D.其他,D. 不太喜欢,B. 否,,,,,,,,,,,,,B. 消极影响更多,D. 完全不够,A. 非常支持,A. 是,不是很清楚,无,213,0,0,0,1,0,0,0,1,0,0,0,0,0,D,B,C,D,C,D,B,,,,,,,,,,,B,D,A,A,,,,,,,,0.0,0
2025/3/12 21:43:59,68秒,微信,,D. 18岁以上  ,A. 男,B. 1-2小时,B. 了解一些,A. 快手等短视频平台┋B. 朋友或同学,B. 偶尔观看,A. 慢节奏生活（如手工、园艺等）┋B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）,C. 中立,B. 否,,,,,,,,,,,,,B. 消极影响更多,C. 不够,B. 比较支持,C. 不确定,(空),(空),68,1,1,0,0,1,1,0,0,0,0,0,0,0,D,A,B,B,B,C,B,,,,,,,,,,,B,C,B,C,,,,,,,,0.0,0
2025/3/12 21:44:10,385秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,C. 听说过但不了解,A. 快手等短视频平台,C. 从未观看,A. 慢节奏生活（如手工、园艺等）┋B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）,C. 中立,B. 否,,,,,,,,,,,,,C. 既有积极也有消极影响,C. 不够,B. 比较支持,C. 不确定,对慢脚文化不了解,不了解没建议,385,1,0,0,0,1,1,0,0,0,0,0,0,0,D,B,A,C,C,C,B,,,,,,,,,,,C,C,B,C,,,,,,,,0.0,0
2025/3/12 21:44:49,101秒,微信,,D. 18岁以上  ,A. 男,A. 少于1小时,D. 完全不了解,A. 快手等短视频平台,C. 从未观看,A. 慢节奏生活（如手工、园艺等）,D. 不太喜欢,B. 否,,,,,,,,,,,,,B. 否,D. 完全不够,D. 无所谓,C. 不确定,(空),(空),101,1,0,0,0,1,0,0,0,0,0,0,0,0,D,A,A,D,C,D,B,,,,,,,,,,,B,D,D,C,,,,,,,,0.0,0
2025/3/12 21:45:56,954秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,B. 了解一些,A. 快手等短视频平台┋C. 新闻报道,B. 偶尔观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,E. 非常反感,B. 否,,,,,,,,,,,,,C. 既有积极也有消极影响,D. 完全不够,A. 非常支持,B. 否,潜在的危害,希望所有的平台规范行为加强监管！在享受娱乐和流量的同时，守住底线。,954,1,0,1,0,0,1,1,0,0,0,0,0,0,D,B,A,B,B,E,B,,,,,,,,,,,C,D,A,B,,,,,,,,0.0,0
2025/3/12 21:45:59,206秒,微信,,D. 18岁以上  ,B. 女,B. 1-2小时,D. 完全不了解,D. 其他（请注明）,C. 从未观看,D.其他,D. 不太喜欢,A. 是,15-18岁,A. 少于1小时,D. 从不,D. 生活类,D. 从不模仿,C. 不确定,C. 不确定,C. 不确定,C. 不确定,B. 否,D. 从不模仿,C. 不确定,B. 否,D. 完全不够,D. 无所谓,C. 不确定,不知道,没,206,0,0,0,1,0,0,0,1,0,0,0,1,0,D,B,B,D,C,D,A,A,D,D,C,C,C,C,B,D,C,B,D,D,C,0.5,0.5,0.5,0.5,0.0,0.0,0.0,2.0,0
2025/3/12 21:46:50,177秒,手机提交,直接访问,B. 12-15岁  ,B. 女,C. 2-4小时,B. 了解一些,A. 快手等短视频平台┋B. 朋友或同学,B. 偶尔观看,A. 慢节奏生活（如手工、园艺等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,D. 不太喜欢,A. 是,10-13岁,B. 1-2小时,B. 偶尔,B. 低俗类,B. 偶尔模仿,A. 是（如易怒、焦虑、抑郁）,A. 是,A. 是,A. 是,A. 是,B. 偶尔模仿,A. 是,B. 消极影响更多,C. 不够,C. 不支持,A. 是,让青少年接触许多低俗的内容，不利于其身心发展,平台应该加强对发布视频内容的审核,177,1,1,0,0,1,0,1,0,0,1,0,0,0,B,B,C,B,B,D,A,B,B,B,A,A,A,A,A,B,A,B,C,C,A,,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,4.666666666666667,0
2025/3/12 21:46:54,175秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,C. 听说过但不了解,B. 朋友或同学,C. 从未观看,D.其他,C. 中立,A. 是,13-15岁,C. 2-3小时,B. 偶尔,A. 搞笑类,B. 偶尔模仿,C. 不确定,C. 不确定,C. 不确定,C. 不确定,C. 不确定,B. 偶尔模仿,B. 否,C. 既有积极也有消极影响,C. 不够,B. 比较支持,C. 不确定,(空),(空),175,0,1,0,0,0,0,0,1,1,0,0,0,0,D,B,A,C,C,C,A,C,B,B,C,C,C,C,C,B,B,C,C,B,C,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,3.1666666666666665,0
2025/3/12 21:46:57,273秒,微信,,C. 16-18岁  ,A. 男,B. 1-2小时,A. 非常了解,A. 快手等短视频平台┋B. 朋友或同学,B. 偶尔观看,A. 慢节奏生活（如手工、园艺等）┋B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）,C. 中立,A. 是,10-13岁,B. 1-2小时,A. 经常,B. 低俗类,B. 偶尔模仿,A. 是（如易怒、焦虑、抑郁）,A. 是,A. 是,A. 是,A. 是,B. 偶尔模仿,A. 是,B. 消极影响更多,C. 不够,B. 比较支持,A. 是,毁灭价值观,屏蔽内容,273,1,1,0,0,1,1,0,0,0,1,0,0,0,C,A,B,A,B,C,A,B,A,B,A,A,A,A,A,B,A,B,C,B,A,,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,4.666666666666667,0
2025/3/12 21:51:35,103秒,微信,,D. 18岁以上  ,B. 女,B. 1-2小时,D. 完全不了解,C. 新闻报道,C. 从未观看,A. 慢节奏生活（如手工、园艺等）,C. 中立,B. 否,,,,,,,,,,,,,C. 既有积极也有消极影响,C. 不够,D. 无所谓,C. 不确定,(空),(空),103,0,0,1,0,1,0,0,0,0,0,0,0,0,D,B,B,D,C,C,B,,,,,,,,,,,C,C,D,C,,,,,,,,0.0,0
2025/3/12 21:52:22,350秒,微信,,B. 12-15岁  ,A. 男,A. 少于1小时,D. 完全不了解,B. 朋友或同学,C. 从未观看,D.其他,D. 不太喜欢,A. 是,10-13岁,A. 少于1小时,A. 经常,E.其他,A. 经常模仿,A. 是（如易怒、焦虑、抑郁）,C. 不确定,A. 是,A. 是,C. 不确定,B. 偶尔模仿,A. 是,A. 积极影响更多,D. 完全不够,A. 非常支持,C. 不确定,兴趣爱好减少，不愿意和朋友交流,减少低俗的视频！多加控制,350,0,1,0,0,0,0,0,1,0,0,0,0,1,B,A,A,D,C,D,A,A,A,A,A,C,A,A,C,B,A,A,D,A,C,,0.5,1.0,1.0,0.5,0.6666666666666666,1.0,3.6666666666666665,0
2025/3/12 21:53:15,215秒,微信,,D. 18岁以上  ,A. 男,C. 2-4小时,D. 完全不了解,D. 其他（请注明）〖无〗,C. 从未观看,D.其他〖不知道〗,C. 中立,A. 是,10-13岁,D. 3小时以上,A. 经常,A. 搞笑类,A. 经常模仿,B. 否,B. 否,A. 是,B. 否,C. 不确定,C. 很少模仿,B. 否,B. 否,C. 不够,C. 不支持,B. 否,(空),(空),215,0,0,0,1,0,0,0,1,1,0,0,0,0,D,A,C,D,C,C,A,D,A,A,B,B,A,B,C,C,B,B,C,C,B,0.0,0.0,1.0,0.0,0.5,0.3333333333333333,1.0,1.8333333333333333,0
2025/3/12 21:54:16,193秒,微信,,D. 18岁以上  ,A. 男,B. 1-2小时,D. 完全不了解,A. 快手等短视频平台,C. 从未观看,D.其他〖不了解〗,C. 中立,A. 是,15-18岁,A. 少于1小时,B. 偶尔,A. 搞笑类,B. 偶尔模仿,C. 不确定,B. 否,B. 否,C. 不确定,C. 不确定,C. 很少模仿,B. 否,C. 既有积极也有消极影响,C. 不够,D. 无所谓,C. 不确定,不了解,不太了解这个含义,193,1,0,0,0,0,0,0,1,1,0,0,0,0,D,A,B,D,C,C,A,A,B,B,C,B,B,C,C,C,B,C,C,D,C,0.5,0.0,0.0,0.5,0.5,0.3333333333333333,0.6666666666666666,1.8333333333333333,0
2025/3/12 21:56:37,260秒,微信,,D. 18岁以上  ,B. 女,B. 1-2小时,C. 听说过但不了解,A. 快手等短视频平台┋B. 朋友或同学┋C. 新闻报道,C. 从未观看,A. 慢节奏生活（如手工、园艺等）,D. 不太喜欢,A. 是,13-15岁,C. 2-3小时,B. 偶尔,A. 搞笑类,B. 偶尔模仿,C. 不确定,C. 不确定,C. 不确定,C. 不确定,C. 不确定,B. 偶尔模仿,B. 否,C. 既有积极也有消极影响,C. 不够,A. 非常支持,A. 是,扭曲价值观，助长不良习惯，容易引发偏激性认知。,加强平台监管，坚决限制低俗负能量作品上架,260,1,1,1,0,1,0,0,0,1,0,0,0,0,D,B,B,C,C,D,A,C,B,B,C,C,C,C,C,B,B,C,C,A,A,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,3.1666666666666665,0
2025/3/12 21:58:48,90秒,微信,,D. 18岁以上  ,B. 女,B. 1-2小时,C. 听说过但不了解,A. 快手等短视频平台┋B. 朋友或同学,C. 从未观看,D.其他,E. 非常反感,B. 否,,,,,,,,,,,,,B. 消极影响更多,C. 不够,B. 比较支持,C. 不确定,(空),(空),90,1,1,0,0,0,0,0,1,0,0,0,0,0,D,B,B,C,C,E,B,,,,,,,,,,,B,C,B,C,,,,,,,,0.0,0
2025/3/12 21:59:05,216秒,微信,,D. 18岁以上  ,A. 男,A. 少于1小时,D. 完全不了解,B. 朋友或同学,C. 从未观看,D.其他,C. 中立,B. 否,,,,,,,,,,,,,C. 既有积极也有消极影响,C. 不够,D. 无所谓,A. 是,阿巴阿巴,理性看待,216,0,1,0,0,0,0,0,1,0,0,0,0,0,D,A,A,D,C,C,B,,,,,,,,,,,C,C,D,A,,,,,,,,0.0,0
2025/3/12 22:00:24,112秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,B. 了解一些,A. 快手等短视频平台,B. 偶尔观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）,E. 非常反感,B. 否,,,,,,,,,,,,,B. 消极影响更多,D. 完全不够,A. 非常支持,A. 是,宣扬暴力低速，对未成年人的价值观造成了巨大冲击,平台加强管控创作者内容，也加强对用户年龄的管控,112,1,0,0,0,0,1,0,0,0,0,0,0,0,D,B,A,B,B,E,B,,,,,,,,,,,B,D,A,A,,,,,,,,0.0,0
2025/3/12 22:01:20,202秒,微信,,D. 18岁以上  ,A. 男,A. 少于1小时,D. 完全不了解,B. 朋友或同学,C. 从未观看,A. 慢节奏生活（如手工、园艺等）,C. 中立,A. 是,15-18岁,A. 少于1小时,B. 偶尔,A. 搞笑类,B. 偶尔模仿,C. 不确定,C. 不确定,C. 不确定,C. 不确定,B. 否,B. 偶尔模仿,C. 不确定,C. 既有积极也有消极影响,B. 比较足够,D. 无所谓,C. 不确定,(空),(空),202,0,1,0,0,1,0,0,0,1,0,0,0,0,D,A,A,D,C,C,A,A,B,B,C,C,C,C,B,B,C,C,B,D,C,0.5,0.5,0.5,0.5,0.0,0.6666666666666666,0.6666666666666666,2.6666666666666665,0
2025/3/12 22:05:07,64秒,微信,,D. 18岁以上  ,A. 男,A. 少于1小时,D. 完全不了解,A. 快手等短视频平台┋B. 朋友或同学,C. 从未观看,A. 慢节奏生活（如手工、园艺等）,C. 中立,B. 否,,,,,,,,,,,,,B. 消极影响更多,C. 不够,C. 不支持,C. 不确定,(空),(空),64,1,1,0,0,1,0,0,0,0,0,0,0,0,D,A,A,D,C,C,B,,,,,,,,,,,B,C,C,C,,,,,,,,0.0,0
2025/3/12 22:07:10,100秒,微信,,C. 16-18岁  ,A. 男,C. 2-4小时,C. 听说过但不了解,A. 快手等短视频平台,B. 偶尔观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,C. 中立,A. 是,10岁以下,C. 2-3小时,B. 偶尔,B. 低俗类,B. 偶尔模仿,A. 是（如易怒、焦虑、抑郁）,B. 否,B. 否,A. 是,B. 否,C. 很少模仿,B. 否,B. 消极影响更多,C. 不够,C. 不支持,B. 否,(空),(空),100,1,0,0,0,0,1,1,0,0,1,0,0,0,C,A,C,C,B,C,A,C,B,B,A,B,B,A,B,C,B,B,C,C,B,,0.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,0
2025/3/12 22:08:30,215秒,微信,,D. 18岁以上  ,B. 女,B. 1-2小时,C. 听说过但不了解,C. 新闻报道,C. 从未观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,E. 非常反感,A. 是,10岁以下,A. 少于1小时,B. 偶尔,A. 搞笑类,B. 偶尔模仿,B. 否,B. 否,B. 否,B. 否,B. 否,D. 从不模仿,A. 是,B. 消极影响更多,C. 不够,A. 非常支持,B. 否,分辨不清楚对错，乱模仿,对违规视频直接下架屏蔽，相关作者账号封禁,215,0,0,1,0,0,1,1,0,1,0,0,0,0,D,B,B,C,C,E,A,A,B,B,B,B,B,B,B,D,A,B,C,A,B,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0
2025/3/12 22:10:28,111秒,微信,,D. 18岁以上  ,B. 女,B. 1-2小时,B. 了解一些,C. 新闻报道,B. 偶尔观看,A. 慢节奏生活（如手工、园艺等）,B. 比较喜欢,A. 是,15-18岁,B. 1-2小时,B. 偶尔,C. 正能量类,A. 经常模仿,B. 否,A. 是,A. 是,A. 是,B. 否,A. 经常模仿,B. 否,A. 积极影响更多,A. 非常足够,B. 比较支持,B. 否,容易上瘾,要加大宣传,111,0,0,1,0,1,0,0,0,0,0,1,0,0,D,B,B,B,B,B,A,B,B,A,B,A,A,A,B,A,B,A,A,B,B,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,0
